Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:5	14.01	⌴
4 Nephi 1:5	15	that
4 Nephi 1:5	15.01	⌴
4 Nephi 1:5	16	they
4 Nephi 1:5	16.01	⌴
4 Nephi 1:5	17	did
4 Nephi 1:5	17.01	⌴
4 Nephi 1:5	18	heal
4 Nephi 1:5	18.01	⌴
4 Nephi 1:5	19	the
4 Nephi 1:5	19.01	⌴
4 Nephi 1:5	20	sick
4 Nephi 1:5	20.01	,
4 Nephi 1:5	20.02	⌴
4 Nephi 1:5	21	and
4 Nephi 1:5	21.01	⌴
4 Nephi 1:5	22	raise
4 Nephi 1:5	22.01	⌴
4 Nephi 1:5	23	the
4 Nephi 1:5	23.01	⌴
4 Nephi 1:5	24	dead
4 Nephi 1:5	24.01	,
4 Nephi 1:5	24.02	⌴
4 Nephi 1:5	25	and
4 Nephi 1:5	25.01	⌴
4 Nephi 1:5	26	cause
4 Nephi 1:5	26.01	⌴
4 Nephi 1:5	27	the
4 Nephi 1:5	27.01	⌴
4 Nephi 1:5	28	lame
4 Nephi 1:5	28.01	⌴
4 Nephi 1:5	29	to
4 Nephi 1:5	29.01	⌴
4 Nephi 1:5	30	walk
4 Nephi 1:5	30.01	,
4 Nephi 1:5	30.02	⌴
4 Nephi 1:5	31	and
4 Nephi 1:5	31.01	⌴
4 Nephi 1:5	32	the
4 Nephi 1:5	32.01	⌴
4 Nephi 1:5	33	blind
4 Nephi 1:5	33.01	⌴
4 Nephi 1:5	34	to
4 Nephi 1:5	34.01	⌴
4 Nephi 1:5	35	receive
4 Nephi 1:5	35.01	⌴
4 Nephi 1:5	36	their
4 Nephi 1:5	36.01	⌴
4 Nephi 1:5	37	sight
4 Nephi 1:5	37.01	,
4 Nephi 1:5	37.02	⌴
4 Nephi 1:5	38	and
4 Nephi 1:5	38.01	⌴
4 Nephi 1:5	39	the
4 Nephi 1:5	39.01	⌴
4 Nephi 1:5	40	deaf
4 Nephi 1:5	40.01	⌴
4 Nephi 1:5	41	to
4 Nephi 1:5	41.01	⌴
4 Nephi 1:5	42	hear
4 Nephi 1:5	42.01	;
4 Nephi 1:5	42.02	⌴
